time_stamp, total time, scan point size, incremental time, search time, delete size, delete time, tree size st, tree size end, add point size, preprocess time
1523504491.42835498,0.01255923,9361,0.00227731,0.00000000,0,0.00000000,370928,371213,566,0.00000032
1523504491.52921391,0.01292434,9324,0.00198100,0.00000000,0,0.00000000,371213,371597,581,0.00000023
1523504491.63007307,0.01166392,9281,0.00160340,0.00000000,0,0.00000000,371597,371934,586,0.00000019
1523504491.73093104,0.01296478,9233,0.00235284,0.00000000,0,0.00000000,371934,372182,582,0.00000023
1523504491.83178806,0.01369908,9202,0.00186361,0.00000000,0,0.00000000,371991,372354,520,0.00000017
1523504491.93264890,0.01075254,9195,0.00118639,0.00000000,0,0.00000000,372354,372669,517,0.00000023
1523504492.03350592,0.01105070,9181,0.00172173,0.00000000,0,0.00000000,372669,372916,552,0.00000018
1523504492.13436604,0.01190248,9181,0.00180834,0.00000000,0,0.00000000,372916,373275,595,0.00000021
1523504492.23522496,0.01173343,9220,0.00208549,0.00000000,0,0.00000000,373219,373579,613,0.00000019
1523504492.33608198,0.01006130,9249,0.00134673,0.00000000,0,0.00000000,373129,373499,615,0.00000020
1523504492.43693995,0.01185097,9261,0.00218494,0.00000000,0,0.00000000,373499,374068,707,0.00000022
1523504492.53780007,0.01221649,9330,0.00166926,0.00000000,0,0.00000000,373801,374346,734,0.00000019
1523504492.63865709,0.01264327,9375,0.00251183,0.00000000,0,0.00000000,374346,374802,717,0.00000019
1523504492.73951697,0.01369255,9422,0.00381471,0.00000000,0,0.00000000,374767,375471,779,0.00000013
1523504492.84037399,0.01224953,9486,0.00194806,0.00000000,0,0.00000000,374262,374818,772,0.00000019
1523504492.94123292,0.01316839,9561,0.00258515,0.00000000,0,0.00000000,374818,375294,681,0.00000020
1523504493.04209208,0.01219153,9632,0.00179396,0.00000000,0,0.00000000,375294,375872,783,0.00000020
1523504493.14295006,0.01290103,9684,0.00265345,0.00000000,0,0.00000000,375872,376480,724,0.00000023
1523504493.24380803,0.01151454,9741,0.00165466,0.00000000,0,0.00000000,375925,376480,709,0.00000017
1523504493.34466600,0.01074867,9786,0.00150949,0.00000000,0,0.00000000,376480,376910,647,0.00000016
1523504493.44552588,0.01128516,9840,0.00157793,0.00000000,0,0.00000000,376910,377423,732,0.00000021
1523504493.54638195,0.01524816,9915,0.00489761,0.00000000,0,0.00000000,377423,377843,667,0.00000019
1523504493.64724112,0.01263075,9963,0.00157623,0.00000000,0,0.00000000,377403,377929,742,0.00000015
1523504493.74809790,0.01081647,10001,0.00148012,0.00000000,0,0.00000000,377929,378401,715,0.00000017
1523504493.84895611,0.01174493,7727,0.00218155,0.00000000,0,0.00000000,378401,378766,590,0.00000020
1523504493.94981599,0.00970322,7805,0.00143214,0.00000000,0,0.00000000,378766,379164,613,0.00000058
1523504494.05067396,0.00970009,7870,0.00156964,0.00000000,0,0.00000000,379164,379436,569,0.00000013
1523504494.15153289,0.00957319,7944,0.00129781,0.00000000,0,0.00000000,379436,379919,664,0.00000017
1523504494.25238991,0.00930321,8059,0.00174768,0.00000000,0,0.00000000,379919,380320,711,0.00000021
1523504494.35324907,0.00855719,8059,0.00125775,0.00000000,0,0.00000000,380320,380560,494,0.00000022
1523504494.45410800,0.01069019,8141,0.00183965,0.00000000,0,0.00000000,380560,380866,711,0.00000013
1523504494.55496693,0.01188918,8217,0.00204544,0.00000000,0,0.00000000,380866,381234,684,0.00000013
1523504494.65582705,0.01393306,8276,0.00332275,0.00000000,0,0.00000000,381234,381573,721,0.00000020
1523504494.75668001,0.01009650,8336,0.00167664,0.00000000,0,0.00000000,381573,381989,664,0.00000027
1523504494.85754108,0.01244111,8375,0.00175069,0.00000000,0,0.00000000,381989,382399,680,0.00000019
1523504494.95839810,0.01151467,8430,0.00155736,0.00000000,0,0.00000000,382399,382856,662,0.00000025
1523504495.05925798,0.01164228,8488,0.00205837,0.00000000,0,0.00000000,382856,383164,670,0.00000018
1523504495.16010690,0.01262365,8550,0.00214734,0.00000000,0,0.00000000,383164,383545,686,0.00000021
1523504495.26097393,0.01049203,8589,0.00164334,0.00000000,0,0.00000000,383545,383901,635,0.00000021
1523504495.36183190,0.01354762,8633,0.00197345,0.00000000,0,0.00000000,383901,384189,637,0.00000023
1523504495.46269107,0.01112812,8689,0.00175654,0.00000000,0,0.00000000,384189,384591,679,0.00000020
1523504495.56354809,0.01362010,8739,0.00318164,0.00000000,0,0.00000000,384591,385058,735,0.00000021
1523504495.66440797,0.01192807,8753,0.00276181,0.00000000,0,0.00000000,383581,384363,849,0.00000030
1523504495.76526690,0.01242829,8751,0.00196092,0.00000000,0,0.00000000,383494,384184,800,0.00000018
1523504495.86612296,0.01185706,8700,0.00191643,0.00000000,0,0.00000000,384184,384768,746,0.00000018
1523504495.96698403,0.01124719,8673,0.00183486,0.00000000,0,0.00000000,384768,385283,700,0.00000023
1523504496.06784296,0.01399608,8646,0.00271903,0.00000000,0,0.00000000,385283,385791,733,0.00000017
1523504496.16869903,0.01296442,8634,0.00233052,0.00000000,0,0.00000000,385791,386350,849,0.00000020
1523504496.26955795,0.01196602,8644,0.00208953,0.00000000,0,0.00000000,386350,386842,740,0.00000019
1523504496.37041593,0.01325703,8638,0.00314803,0.00000000,0,0.00000000,386842,387390,814,0.00000023
1523504496.47127390,0.01133639,8634,0.00195159,0.00000000,0,0.00000000,386683,387254,775,0.00000020
1523504496.57213211,0.01147508,8638,0.00153273,0.00000000,0,0.00000000,387254,387781,747,0.00000019
1523504496.67298889,0.01252597,8622,0.00205843,0.00000000,0,0.00000000,387781,388310,781,0.00000026
1523504496.77384806,0.01039147,8613,0.00180792,0.00000000,0,0.00000000,388310,388880,793,0.00000017
1523504496.87470603,0.01282327,8598,0.00191522,0.00000000,0,0.00000000,388880,389397,813,0.00000017
1523504496.97556496,0.01124127,8583,0.00205724,0.00000000,0,0.00000000,389397,389971,787,0.00000020
1523504497.07642388,0.01271773,8591,0.00216904,0.00000000,0,0.00000000,389943,390462,858,0.00000021
1523504497.17728400,0.01215917,8603,0.00204470,0.00000000,0,0.00000000,390462,390997,832,0.00000047
1523504497.27814102,0.01360467,8613,0.00246657,0.00000000,0,0.00000000,390997,391489,865,0.00000020
1523504497.37899995,0.01218714,8637,0.00271247,0.00000000,0,0.00000000,391489,391999,857,0.00000016
1523504497.47985792,0.01320567,8637,0.00274350,0.00000000,0,0.00000000,391854,392415,856,0.00000019
1523504497.58071709,0.01314192,8635,0.00262683,0.00000000,0,0.00000000,392314,392854,863,0.00000019
1523504497.68157601,0.01287612,8632,0.00301245,0.00000000,0,0.00000000,392854,393399,966,0.00000018
1523504497.78243399,0.01361681,8684,0.00267516,0.00000000,0,0.00000000,393036,393811,975,0.00000017
1523504497.88329291,0.01511117,8732,0.00379492,0.00000000,0,0.00000000,393811,394473,1038,0.00000018
1523504497.98415089,0.01985544,8778,0.00909787,0.00000000,0,0.00000000,394473,395269,1117,0.00000030
1523504498.08500695,0.01483057,8839,0.00279105,0.00000000,0,0.00000000,395269,396153,1148,0.00000024
1523504498.18586397,0.01721596,8899,0.00442085,0.00000000,0,0.00000000,394542,395532,1132,0.00000020
1523504498.28672290,0.01456054,8983,0.00263343,0.00000000,0,0.00000000,394632,395641,1133,0.00000022
1523504498.38758302,0.01387514,9080,0.00305384,0.00000000,0,0.00000000,395641,396555,1192,0.00000030
1523504498.48844099,0.01298315,9133,0.00233261,0.00000000,0,0.00000000,396555,397398,1114,0.00000023
1523504498.58929801,0.01604847,9233,0.00351290,0.00000000,0,0.00000000,397398,398183,1109,0.00000020
1523504498.69015694,0.01487860,9310,0.00317718,0.00000000,0,0.00000000,398183,398984,1166,0.00000025
1523504498.79101610,0.01356605,9371,0.00257980,0.00000000,0,0.00000000,398984,399813,1170,0.00000015
1523504498.89187407,0.01427709,9448,0.00324055,0.00000000,0,0.00000000,399813,400593,1201,0.00000014
1523504498.99273205,0.01405020,9506,0.00311820,0.00000000,0,0.00000000,400593,401284,1146,0.00000034
1523504499.09359097,0.01665695,9570,0.00368587,0.00000000,0,0.00000000,401284,402115,1166,0.00000021
1523504499.19444895,0.01788425,9621,0.00432975,0.00000000,0,0.00000000,402115,402729,1206,0.00000013
1523504499.29530096,0.01379222,9688,0.00347884,0.00000000,0,0.00000000,402729,403421,1146,0.00000016
1523504499.39616489,0.01514309,9751,0.00328152,0.00000000,0,0.00000000,403421,404276,1230,0.00000019
1523504499.49701691,0.01549858,9813,0.00354260,0.00000000,0,0.00000000,404276,404819,1116,0.00000036
1523504499.59788203,0.01366704,9831,0.00265280,0.00000000,0,0.00000000,404819,405564,1114,0.00000028
1523504499.69874001,0.01357270,7537,0.00288537,0.00000000,0,0.00000000,405564,406232,993,0.00000015
1523504499.79959798,0.01179756,7571,0.00266883,0.00000000,0,0.00000000,406232,406772,982,0.00000023
1523504499.90045691,0.01249209,7678,0.00228124,0.00000000,0,0.00000000,406772,407362,912,0.00000015
1523504500.00131392,0.01878448,7773,0.00859770,0.00000000,0,0.00000000,407362,408028,901,0.00000017
1523504500.10217190,0.01277200,7870,0.00222130,0.00000000,0,0.00000000,408028,408647,906,0.00000020
1523504500.20303297,0.01306593,7949,0.00247942,0.00000000,0,0.00000000,407047,407751,854,0.00000016
1523504500.30388904,0.01319251,8007,0.00294618,0.00000000,0,0.00000000,407380,407943,820,0.00000018
1523504500.40474701,0.01361887,8100,0.00302171,0.00000000,0,0.00000000,407943,408563,836,0.00000057
1523504500.50560808,0.01250371,8156,0.00243561,0.00000000,0,0.00000000,408563,409148,855,0.00000017
1523504500.60646510,0.01142344,8248,0.00212975,0.00000000,0,0.00000000,409148,409788,909,0.00000022
1523504500.70732188,0.01285271,8330,0.00215969,0.00000000,0,0.00000000,409788,410354,825,0.00000029
1523504500.80818295,0.01234456,8394,0.00208256,0.00000000,0,0.00000000,410354,410867,827,0.00000031
1523504500.90904093,0.01278598,8425,0.00282289,0.00000000,0,0.00000000,410867,411303,838,0.00000019
1523504501.00990009,0.01313149,8408,0.00286410,0.00000000,0,0.00000000,411303,411860,841,0.00000019
1523504501.11075711,0.01325614,8480,0.00265836,0.00000000,0,0.00000000,411148,411827,837,0.00000015
1523504501.21161509,0.01054513,8555,0.00181683,0.00000000,0,0.00000000,411188,411802,827,0.00000023
1523504501.31247497,0.01257534,8590,0.00233680,0.00000000,0,0.00000000,411802,412418,863,0.00000030
1523504501.41333103,0.01331206,8706,0.00182592,0.00000000,0,0.00000000,412418,413004,832,0.00000019
1523504501.51418996,0.01273131,8744,0.00199817,0.00000000,0,0.00000000,413004,413589,819,0.00000015
1523504501.61505389,0.01059415,8793,0.00208247,0.00000000,0,0.00000000,413589,414140,805,0.00000021
1523504501.71590495,0.01186291,8846,0.00188441,0.00000000,0,0.00000000,414001,414580,810,0.00000023
1523504501.81676292,0.01486234,8915,0.00329146,0.00000000,0,0.00000000,414580,415140,779,0.00000017
1523504501.91762400,0.01129148,8941,0.00170663,0.00000000,0,0.00000000,413886,414471,749,0.00000020
1523504502.01848006,0.01344281,8996,0.00202517,0.00000000,0,0.00000000,414471,415049,764,0.00000019
1523504502.11934090,0.01338549,9046,0.00233981,0.00000000,0,0.00000000,415049,415599,808,0.00000015
1523504502.22019911,0.01356155,9093,0.00218639,0.00000000,0,0.00000000,415599,416053,694,0.00000020
1523504502.32105708,0.01191318,9097,0.00193444,0.00000000,0,0.00000000,415945,416476,748,0.00000025
1523504502.42191410,0.01294420,9108,0.00185694,0.00000000,0,0.00000000,416351,416721,734,0.00000020
1523504502.52277207,0.01201910,9119,0.00171325,0.00000000,0,0.00000000,416721,417252,745,0.00000021
1523504502.62363100,0.01205205,9140,0.00158771,0.00000000,0,0.00000000,417252,417721,729,0.00000019
1523504502.72448993,0.01199441,9137,0.00187487,0.00000000,0,0.00000000,417721,418156,740,0.00000013
1523504502.82534695,0.01557675,9134,0.00355895,0.00000000,0,0.00000000,418156,418503,771,0.00000018
1523504502.92620611,0.01548400,9123,0.00377314,0.00000000,0,0.00000000,418503,418994,764,0.00000018
1523504503.02706909,0.01284483,9109,0.00209096,0.00000000,0,0.00000000,417973,418514,713,0.00000015
1523504503.12792206,0.01407214,9113,0.00298261,0.00000000,0,0.00000000,418514,418924,766,0.00000031
1523504503.22878003,0.01269950,9136,0.00196240,0.00000000,0,0.00000000,418924,419491,763,0.00000020
1523504503.32963991,0.01657525,9213,0.00479799,0.00000000,0,0.00000000,419491,420005,869,0.00000018
1523504503.43049908,0.01266444,9239,0.00230050,0.00000000,0,0.00000000,419551,420337,952,0.00000020
1523504503.53135610,0.01310412,9344,0.00218453,0.00000000,0,0.00000000,420337,421056,946,0.00000011
1523504503.63221502,0.01386367,9462,0.00269717,0.00000000,0,0.00000000,421056,421640,980,0.00000046
1523504503.73307300,0.01492489,9586,0.00340392,0.00000000,0,0.00000000,421640,422312,936,0.00000022
1523504503.83393312,0.01323239,9694,0.00234609,0.00000000,0,0.00000000,422312,422894,874,0.00000025
1523504503.93478990,0.01567920,9765,0.00207437,0.00000000,0,0.00000000,422894,423509,876,0.00000035
1523504504.03564811,0.01113866,9830,0.00208268,0.00000000,0,0.00000000,423509,424031,882,0.00000014
1523504504.13650393,0.01172397,9856,0.00201266,0.00000000,0,0.00000000,424031,424528,812,0.00000015
1523504504.23736501,0.01322679,9875,0.00244947,0.00000000,0,0.00000000,424528,424906,851,0.00000013
1523504504.33822298,0.01368226,9902,0.00265213,0.00000000,0,0.00000000,424906,425282,883,0.00000032
1523504504.43908191,0.01485769,9933,0.00301359,0.00000000,0,0.00000000,425282,425868,853,0.00000017
1523504504.53994107,0.01328852,9943,0.00214720,0.00000000,0,0.00000000,425731,426212,813,0.00000018
1523504504.64079690,0.01219578,9978,0.00201312,0.00000000,0,0.00000000,426212,426680,852,0.00000022
1523504504.74166489,0.01181203,10007,0.00193187,0.00000000,0,0.00000000,426680,427171,851,0.00000015
1523504504.84252810,0.01369067,10036,0.00208436,0.00000000,0,0.00000000,427171,427588,760,0.00000017
1523504504.94338012,0.01213778,10065,0.00209048,0.00000000,0,0.00000000,427588,427990,828,0.00000028
1523504505.04423904,0.01477968,10076,0.00317239,0.00000000,0,0.00000000,427990,428380,782,0.00000020
1523504505.14510393,0.01315132,10100,0.00245840,0.00000000,0,0.00000000,428380,428713,799,0.00000025
1523504505.24594092,0.01392459,10120,0.00396320,0.00000000,0,0.00000000,428713,429105,790,0.00000028
1523504505.34681892,0.01334874,10162,0.00200148,0.00000000,0,0.00000000,428131,428797,822,0.00000015
1523504505.44767094,0.01171086,10122,0.00183223,0.00000000,0,0.00000000,428797,429495,877,0.00000015
1523504505.54853106,0.00976660,7989,0.00154944,0.00000000,0,0.00000000,429495,430003,713,0.00000024
1523504505.64937711,0.01104107,8035,0.00176291,0.00000000,0,0.00000000,430003,430508,758,0.00000018
1523504505.75025201,0.01162704,8043,0.00197280,0.00000000,0,0.00000000,430508,430986,794,0.00000021
1523504505.85109901,0.01175802,8030,0.00206057,0.00000000,0,0.00000000,430986,431451,731,0.00000016
1523504505.95197010,0.01114980,8037,0.00204626,0.00000000,0,0.00000000,431451,431964,756,0.00000017
1523504506.05282307,0.01415557,8050,0.00284480,0.00000000,0,0.00000000,431964,432466,760,0.00000022
1523504506.15368700,0.01174098,8105,0.00249569,0.00000000,0,0.00000000,432466,432897,794,0.00000016
1523504506.25454998,0.00991232,8147,0.00188667,0.00000000,0,0.00000000,432897,433256,736,0.00000020
1523504506.35540390,0.01307536,8202,0.00257720,0.00000000,0,0.00000000,433256,433613,772,0.00000021
1523504506.45626307,0.01186064,8270,0.00197710,0.00000000,0,0.00000000,433613,434158,809,0.00000015
1523504506.55711699,0.01172621,8325,0.00223110,0.00000000,0,0.00000000,434158,434553,729,0.00000018
1523504506.65796590,0.01192300,8308,0.00280907,0.00000000,0,0.00000000,434553,434800,737,0.00000021
1523504506.75882411,0.01336273,8360,0.00216987,0.00000000,0,0.00000000,434800,435278,735,0.00000020
1523504506.85968399,0.01242751,8536,0.00221348,0.00000000,0,0.00000000,435278,435715,796,0.00000062
1523504506.96054196,0.01321061,8608,0.00290745,0.00000000,0,0.00000000,435715,436065,852,0.00000014
1523504507.06139898,0.01218557,8676,0.00230790,0.00000000,0,0.00000000,436065,436455,765,0.00000013
1523504507.16225910,0.01257678,8761,0.00228413,0.00000000,0,0.00000000,436455,436904,836,0.00000022
1523504507.26311803,0.01365841,8824,0.00367442,0.00000000,0,0.00000000,436903,437220,803,0.00000014
1523504507.36397910,0.01402499,8870,0.00204918,0.00000000,0,0.00000000,435639,436346,796,0.00000024
1523504507.46483397,0.01230422,8872,0.00178152,0.00000000,0,0.00000000,436346,436937,737,0.00000015
1523504507.56569195,0.01423456,8880,0.00248816,0.00000000,0,0.00000000,436937,437410,701,0.00000016
1523504507.66655111,0.01251330,8907,0.00209691,0.00000000,0,0.00000000,437410,437872,733,0.00000022
1523504507.76741004,0.01351542,8940,0.00256442,0.00000000,0,0.00000000,437872,438394,723,0.00000022
1523504507.86826801,0.01223152,8917,0.00204551,0.00000000,0,0.00000000,438394,438809,732,0.00000032
1523504507.96914005,0.01201390,8903,0.00196886,0.00000000,0,0.00000000,438809,439233,763,0.00000019
1523504508.06998301,0.01291571,8882,0.00229988,0.00000000,0,0.00000000,439233,439551,703,0.00000018
1523504508.17083907,0.01201917,8925,0.00218489,0.00000000,0,0.00000000,439551,439923,736,0.00000019
1523504508.27169991,0.01185946,8973,0.00174030,0.00000000,0,0.00000000,439923,440434,762,0.00000019
1523504508.37255692,0.01493357,9042,0.00307109,0.00000000,0,0.00000000,440434,440846,752,0.00000016
1523504508.47341704,0.01179768,9101,0.00229348,0.00000000,0,0.00000000,440846,441136,736,0.00000021
1523504508.57427692,0.01380477,9187,0.00318388,0.00000000,0,0.00000000,441136,441540,832,0.00000025
1523504508.67513490,0.01233784,9252,0.00203114,0.00000000,0,0.00000000,441540,441950,760,0.00000020
1523504508.77599192,0.01261906,9283,0.00207246,0.00000000,0,0.00000000,441950,442421,760,0.00000017
1523504508.87687111,0.01198965,9281,0.00208979,0.00000000,0,0.00000000,442421,442846,794,0.00000027
1523504508.97771001,0.01404062,9264,0.00224351,0.00000000,0,0.00000000,442846,443286,783,0.00000016
1523504509.07856798,0.01352393,9278,0.00249391,0.00000000,0,0.00000000,443286,443647,833,0.00000019
1523504509.17942810,0.01430444,9280,0.00272189,0.00000000,0,0.00000000,443647,444056,832,0.00000015
1523504509.28028297,0.01250171,9323,0.00220524,0.00000000,0,0.00000000,444056,444571,868,0.00000018
1523504509.38113403,0.01674099,9407,0.00487000,0.00000000,0,0.00000000,444571,445244,885,0.00000021
1523504509.48199797,0.01184539,9454,0.00165531,0.00000000,0,0.00000000,443246,444033,924,0.00000019
1523504509.58285594,0.01270507,9558,0.00209724,0.00000000,0,0.00000000,444033,444809,1032,0.00000018
1523504509.68371511,0.01387387,9666,0.00238401,0.00000000,0,0.00000000,444809,445530,1023,0.00000021
1523504509.78457499,0.01452767,9766,0.00294965,0.00000000,0,0.00000000,445530,446324,1157,0.00000019
